V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;VENTASNOP;GASTOS;GASTOSNOP;GASTOPNOP
1228378;465;464-465;14;2006;0;3426592;513574,5;26;0;202813;0;65315;55596;125;3076;19230;1854;48016;750;88;0;0;116685,5;707063;284719;13075157;2913017,5;29;0;29;0;0;0;29;0;0;7;22;0;0;0;0;0;0;7;22;707063;153715;860778;111989,2;0;0;972767,2;4754153;5478970;9639653;5116561,5;9639653;9639653;0;10440866;588558;12031805
1228381;4759-4761;476 - 477;4;1990;0;874804;118673;0;0;20957;0;62538;5572;2676;6303;4342;2689;0;320;4405;0;0;8871;147545;64664;3835034;756131;12;0;12;0;0;0;12;0;0;4;8;0;0;0;0;0;0;4;8;147545;36970;184515;24003,04;0;0;208518,04;592270;420110;2777610;506190;2777610;2777610;0;2917255;2;3140482
1228385;4759-4761;476 - 477;4;2005;0;435342,6667;153475,5;400;559,3333333;10954,33333;1460,333333;70924,66667;5768,333333;903,6666667;7221,333333;11767,33333;5324;14037,33333;1659,666667;7436;0;0;15059,16667;179194;66528,66667;1567583,667;281867,1667;12,66666667;0;8;4;0;0;12;0;0;5,333333333;2,666666667;2,666666667;2;0;0;0;0;8;4,666666667;135053,6667;37491,33333;161585;24796,64;0;44140,33333;230521,9733;657962,3333;683398,6667;1132241;670680,5;1132241;1132241;0;1341995,667;25851891,67;27453914,33
1228406;453;453-454;4;2003;0;793868;195639;0;0;18100;8080;83374;29687;3999;9482;10948;816;3530;3025;10508;0;0;14090;143488;79584;4287718;598229;13;0;13;0;0;0;13;0;0;4;9;0;0;0;0;0;0;4;9;143488;53099;196587;23275,08;0;0;219862,08;997617;889757;3500031;943687;3500031;3500031;0;3737586;73796;4154046
1228411;473;473;4;2007;0;751054;348808;1;0;147917;0;58388;11796;3093;14658;2959;1534;83105;0;19067;0;0;6290;150116;53959;6051746;402246;11;0;11;0;0;0;11;0;0;5;6;0;0;0;0;0;0;5;6;150116;25235;175351;25226,24;0;0;200577,24;255671;188246;5340847;221958,5;5340847;5340847;0;5710761;91510;6019498
1228415;453;453-454;14;2003;0;11341742;1298933;41;11425;606146;0;63583;12112;29697;9483;44477;3915;142350;5760;77928;0;90392;201624;1412709;531031;50083269;10042809;54;0;54;0;0;2;56;0;0;22;32;0;0;0;0;1;1;23;33;1398562;240812;1639374;253060,76;0;0;1892434,76;9871303;8914460;38721290;9392881,5;38721290;38721290;0;41137137;2895640;46150980
1228424;453;453-454;4;2000;0;836364;133625,5;0;0;28245;0;0;4015;5610;3526;11311;2143;49725;0;10523;0;0;18527,5;262630;78601;2266624;702738,5;15;0;15;0;0;0;15;0;0;5;10;0;0;0;0;0;0;5;10;262630;46266;308896;27590,68;0;0;336486,68;813626;830974;1424079;822300;1424079;1424079;0;1624883;24076;2023530
1228435;4772;476 - 477;5;2005;0;1018166;832819,5;50;7530;12795;33200;351496;0;271;36198;26682;4902;10269;15530;11802;0;0;14498,5;0;0;2263227;185346,5;0;0;0;0;16;0;16;0;0;0;0;0;0;8;8;0;0;8;8;0;0;0;0;307596;0;0;973177;1481264;1305104;1227220,5;1305104;1305104;0;1865081;74302;2246979
1228437;453;453-454;5;2005;0;676922;164517;0;0;50026;34309;43211;3540;2833;4768;6437;3008;11961;650;2003;0;0;1771;223201;85397;4453230;512405;6;2;6;0;0;0;8;1;1;3;3;0;0;0;0;0;0;4;4;223201;46180;269381;33754,76;0;0;303135,76;455212;208965;3623320;332088,5;3623320;3623320;0;3861751;16350;4201866
1228454;453;453-454;14;1977;0;1309141;196284,5;551;0;24840;0;15194;3899;12182;7186;15435;3634;47287;1355;28573;0;0;36148,5;366640;159905;3990818;1112856,5;19;0;19;0;0;0;19;0;0;7;12;0;0;0;0;0;0;7;12;366640;92752;459392;57822,28;0;0;517214,28;1346982;818032;2661440;1082507;2661440;2661440;0;2965206;143155;3655744
1228469;465;464-465;14;2010;60981;6620355;935675;83;0;305771;0;161620;67872;17736;8409;29866;1483;53848;15218;46610;0;134542;92617;1355049;616361;15764926;5684680;29;0;9;20;0;1;30;0;0;3;6;12;8;0;0;1;0;16;14;932016;330656;1160065;225702,68;0;411607;1797374,68;988429;2512879;9074678,035;1750654;9074678;9135659;0;10267119;211627;12665241
1228476;466;466-469;14;2011;0;1959511;321142;0;808;71524;2363;78815;20627;13506;6624;10157;1347;54861;454;28122;0;0;31934;216764;74099;7637402;1638369;9;0;9;0;0;0;9;0;0;3;6;0;0;0;0;0;0;3;6;216764;39989;256753;29232,96;0;0;285985,96;1031554;1383038;5685737;1207296;5685737;5685737;0;6117149;173195;6602880
1228478;466;466-469;14;2008;0;779912;184718,5;0;0;21513;0;86931;498;2136;12265;6037;1543;14342;3348;6569;0;0;29536,5;269888;109815;2133014;595193,5;16;0;16;0;0;0;16;0;0;8;8;0;0;0;0;0;0;8;8;269888;63037;332925;40663,36;0;0;373588,36;643257;677106;1360948;660181,5;1360948;1360948;0;1599166;77493;2125171
1228490;4711-472;471-472;14;2009;0;603966;121935;1704;0;10831;0;0;271;0;75204;4603;2739;2696;870;21530;0;0;1487;129259;44081;5035745;482031;12;0;12;0;0;0;12;0;0;2;10;0;0;0;0;0;0;2;10;129259;23348;152607;17810,36;0;0;170417,36;776136;833738;4315850;804937;4315850;4315850;0;4480622;112696;4767201
1228493;4771;476 - 477;14;2010;0;6122429;3086985;0;0;84629;247839;144844;13169;156604;98762;28082;1540;52496;172201;78070;414745;116273;234814;586328;291332;10087084;3035444;27;0;27;0;10;1;38;0;0;16;11;0;0;6;4;0;1;22;16;582061;144569;726630;128958,92;199930;0;855588,92;2539280;3791422;3965226;3165351;3965226;3965226;0;6184325;547180;7905582
1228526;453;453-454;14;1990;0;797642;160068,5;0;0;35567;0;49845;2604;770;6477;12542;3393;696;480;28763;0;0;6190,5;247727;102297;2135783;637573,5;15;0;15;0;0;0;15;0;0;4;11;0;0;0;0;0;0;4;11;247727;58611;306338;37882,16;0;0;344220,16;1796184;1576437;1317904;1686310,5;1317904;1317904;0;1503674;130509;2026053
1228549;465;464-465;4;1988;9790;2122970;302723,5;0;0;65785;0;3929;31046;0;3000;48942;2000;20378;0;0;0;0;127643,5;262858;100319;12552680;1820246,5;7;2;7;0;0;0;9;1;1;3;4;0;0;0;0;0;0;4;5;262858;47193;310051;44149,76;0;0;354200,76;1877929;1830710;10465519,01;1854319,5;10465519;10475309;0;11053424;0;11422617
1228561;454;453-454;14;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1228563;465;464-465;14;2011;0;-20817;44764;0;0;1500;0;12000;34;124;3197;7296;2049;9882;174;5697;0;0;2811;33357;12560;621381;-65581;2;3;2;0;0;0;5;3;0;0;2;0;0;0;0;0;0;3;2;33357;6151;39508;5601,48;0;0;45109,48;460839;385284;651110;423061,5;651110;651110;0;705185;7633;762177
1228565;466;466-469;14;2013;0;186379;423201,5;0;575;121931;1532;33585;19485;9407;11952;33586;25521;55987;5263;42721;0;0;61656,5;134474;63043;664803;-236822,5;16;0;9;7;0;0;16;0;0;6;3;4;3;0;0;0;0;10;6;102462;38322;131752;22059,32;0;32012;185823,32;845260;663388;470578;754324;470578;470578;0;960755;328505;1524475
1228566;451;451;14;2014;5751482,667;106436929;18831199,17;0;45305;1481108;0;1004766;314553,3333;457424,6667;49011,33333;234175;6923,333333;4097063,333;6624020,333;398272,6667;0;984126,6667;1721133,833;9250117,333;2922161;1093996191;87605729,83;140,3333333;0;140;0;2;6;148;0;0;37;103,3333333;0;0;1;1;3,666666667;2,333333333;41,66666667;106,6666667;9172394;1048867,667;10221261,67;1579992,027;42503,33333;0;11801253,69;217084375,7;205716541,3;981807779;211400458,5;981807779;987559261,7;0;1017230545;13871504,33;1047176849
1228568;451;451;14;2010;5751482,667;106436929;18831199,17;0;45305;1481108;0;1004766;314553,3333;457424,6667;49011,33333;234175;6923,333333;4097063,333;6624020,333;398272,6667;0;984126,6667;1721133,833;9250117,333;2922161;1093996191;87605729,83;140,3333333;0;140;0;2;6;148;0;0;37;103,3333333;0;0;1;1;3,666666667;2,333333333;41,66666667;106,6666667;9172394;1048867,667;10221261,67;1579992,027;42503,33333;0;11801253,69;217084375,7;205716541,3;981807779;211400458,5;981807779;987559261,7;0;1017230545;13871504,33;1047176849
1228570;451;451;14;2014;5751482,667;106436929;18831199,17;0;45305;1481108;0;1004766;314553,3333;457424,6667;49011,33333;234175;6923,333333;4097063,333;6624020,333;398272,6667;0;984126,6667;1721133,833;9250117,333;2922161;1093996191;87605729,83;140,3333333;0;141;0;2;6;149;0;0;37;103,3333333;0;0;1;1;3,666666667;2,333333333;41,66666667;106,6666667;9172394;1048867,667;10221261,67;1579992,027;42503,33333;0;11801253,69;217084375,7;205716541,3;981807779;211400458,5;981807779;987559261,7;0;1017230545;13871504,33;1047176849
1228577;464;464-465;4;1972;3482624;380274492;188341734,8;0;520,3333333;5328161,667;113556,3333;2106664,667;603311,6667;618678,3333;325429,6667;1828893;92111,33333;12912777,33;101359323,3;507684,3333;41624082,67;2664289,667;3713397,167;27299627,67;12894456,67;1212553674;191932757,2;303,3333333;0;295;9;347;22;673;0;0;171,3333333;123;5;4;121;225,3333333;14;7,333333333;311,3333333;359,6666667;26900577;5869333;32722608,33;5866917,293;9011935,667;168935;38758460,63;51906371,67;80952127;812220348,1;52937228,17;828796557,7;832279181,7;0;1019230237;8784288;1098112192
1228589;465;464-465;14;1991;2905208;3268209;684899,5;49;0;11971;0;74206;66332;10913;24792;37829;4733;132366;6781;75817;0;0;239110,5;1149329;385024;12976659;2583309,5;58;0;58;0;0;3;61;0;0;7;51;0;0;0;0;0;3;7;54;1126970;204926;1331896;154854,32;0;0;1486750,32;693681;1360260;6812156,829;1026970,5;6812154;9717362;0;10753358;570734;12888129
1228592;465;464-465;14;1992;0;6372263;922103,5;0;11934;49029;204225;61369;57336;49698;26619;98625;15764;55117;93199;105911;0;0;81876,5;1542991;859118;20058305;5450159,5;62;0;41;21;0;2;64;0;0;14;27;4;17;0;0;1;1;19;45;1248827;534595;1657852;279932,44;0;281129;2218913,44;9708383;10020759;13677130;9864571;13677130;13677130;0;14874626;2676027;20122633
1228595;453;453-454;14;2015;0;7846622,333;3242162;56;35205,66667;230587,3333;349543;832268,3333;131324,3333;71258,66667;19868,33333;58160;8452,666667;625630,3333;104086,3333;37687;311459,6667;0;287323,3333;1758281,667;688342,3333;29490541,67;4604460,333;47,66666667;0;46;2;6;1;55;0;0;18,66666667;27,33333333;0,666666667;1;2,666666667;3;0,333333333;0,666666667;22,33333333;32;1699018;328925,6667;2017878,333;310507,2;101698,6667;49171,66667;2377557,2;41057863,67;7918158;21643919,33;24488010,83;21643919,33;21643919,33;0;25441680,33;2257917,333;30726868,33
1228596;4711-472;471-472;14;2015;0;796661371,3;398115335;212655,3333;6313551,667;9152841,333;466161,6667;69467153,67;1700970,333;23211466,33;72138936,67;5957522;1889886,667;39450580;14818816,67;27291767;0;497011,3333;24648491,33;205526090,3;73563174,33;4839746418;398546036,3;9953,333333;0;7795;2158;5;254;10212;0;0;4150;3645;1051;1107,333333;4,666666667;1;146;108,6666667;5351,666667;4862;159122155,7;39455126,67;188323770,7;29042638,23;250949;44355582;261721990,9;252898749;338939943,3;4043085047;295919346,2;4043085047;4043085047;0;4407356461;82174795,33;4811346308
1228598;4773;476 - 477;14;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1228641;464;464-465;14;2013;0;225884;123758;0;1661;31669;0;61174;3402;680;5471;3365;1440;0;0;7937;0;0;6959;129693;51314;3283459;102126;11;0;11;0;0;0;11;0;0;5;6;0;0;0;0;0;0;5;6;129693;23090;152783;25472,16;0;0;178255,16;2341717;2967544;3060423;2654630,5;3060423;3060423;0;3194590;30136;3418689
1228651;465;464-465;14;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1228655;464;464-465;14;2015;0;125896548;29174056,5;0;0;3345032;0;441655;370327;69693;53267;788309;2137;878894;2790390;89561;0;13060184;2407950,5;22154060;8041079;316017527;96722491,5;198;0;198;0;11;14;223;0;0;122;76;0;0;6;5;9;5;137;86;21905755;2660613;24566368;4495266,16;1142182;0;29061634,16;88430422;67795701;190123827;78113061,5;190123827;190123827;0;218364467;21183569;279963615
1228660;462;462-463;4;2008;0;11332952;3219004;0;0;2489802;0;305937;0;0;13815;205815;1189;1760;3737;8171;0;0;93737;4279449;1865393;437871153;8113948;41;0;41;0;2;1;44;0;0;24;17;0;0;2;0;1;0;27;17;4273085;742532;5015617;986582,2;95041;0;6002199,2;19271654;28191799;426406512;23731726,5;426406512;426406512;0;431372048;13638249;451983969
1228665;473;473;5;1989;0;1227100;984729;0;0;61379;0;65806;803;3222;124000;32564;33681;101142;0;32988;0;0;31084;382249;96449;11815378;242371;14;0;1;13;11;0;25;0;0;0;1;1;12;0;11;0;0;1;24;153249;51756;159940;36969,48;498060;229000;425909,48;30243;159721;10406351;94982;10406351;10406351;0;11099534;15777;12102677
1228672;4771;476 - 477;14;2017;0;100241484;44381795;9004;1658656;7440126;0;10118120;146810;2148784;2452362;629533;19390;2315575;6704450;833477;1972730;3869902;2113004;9443513;3273700;207692955;55859689;463;0;247;216;77;3;543;0;0;129;118;113;103;46;31;2;1;290;253;6818918;1372651;7870000;1638655,4;1949872;2603536;12112191,4;41724993;74369335;107450900;58047164;107450900;107450900;0;154697973;12400511;184368242
1228677;4773;476 - 477;14;2014;0;7149343;10561180;0;244007;1615124;0;1913929;190597;47949;81652;133332;3744;627904;3499303;102283;0;0;458177;3299747;994698;11780492;-3411837;87;0;87;0;40;0;127;0;0;75;12;0;0;37;3;0;0;112;15;3299747;385005;3684752;492658,6;1643179;0;4177410,6;2514430;4620608;4439449;3567519;4439449;4439449;0;14117271;607401;22265351
1228680;451;451;14;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1228691;464;464-465;99;2017;0;64840041;9293609,5;285;125936;1890609;0;2204431;16242;384285;337100;713042;46863;698325;0;417813;0;0;1136106,5;5381900;2129408;208943956;55546431,5;359;0;0;359;55;0;414;0;0;0;0;240;119;40;15;0;0;280;134;0;1258316;0;748937,52;1322572;5381900;6130837,52;44471430;39567247;144462237;42019338,5;144462237;144462237;0;154014074;1007;163305604
1228711;473;473;4;2003;0;567018;150757;0;0;21115;0;0;280;0;11842;2542;156;72664;0;34430;0;0;7728;228440;105707;6697042;416261;14;1;14;0;0;0;15;0;1;3;11;0;0;0;0;0;0;3;12;228440;52896;281336;47641,08;0;0;328977,08;111885;113823;6089869;112854;6089869;6089869;0;6267247;1549;6623610
1228712;473;473;9;2001;0;39305;96697;107;0;0;0;12409;0;6829;25506;4625;1491;38657;0;6452;0;0;621;62205;32522;500484;-57392;6;1;5;1;0;0;7;1;0;1;4;1;0;0;0;0;0;3;4;56066;14692;69475;16352,72;0;6139;91966,72;30240;25276;437347;27758;437347;437347;0;6084551;4268;6190233
1228715;473;473;5;2006;0;1873182;576096;407;0;288594;0;0;7938;62234;12198;4820;2637;21574;1804;19840;0;0;16988;413267;219868;10256544;1297086;12;0;12;0;6;0;18;0;0;8;4;0;0;5;1;0;0;13;5;413267;100013;513280;102400,92;137062;0;615680,92;120779;101513;8201435;111146;8201435;8201435;0;8743845;14286;9551130
1228716;473;473;14;2005;0;11466715;2121422,5;103;0;368305;0;45378;111494;29301;180611;82280;34053;444616;7986;600546;0;0;216749,5;1997263;751274;117206793;9345292,5;97;0;97;0;0;4;101;0;0;50;47;0;0;0;0;4;0;54;47;1964336;361479;2325815;332547,32;0;0;2658362,32;1182075;1092874;105727368;1137474,5;105727368;105727368;0;108555371;323959;111793213
1228717;473;473;14;2007;0;1788771,667;437266,6667;107;70051;22635,33333;0;35230;14999,66667;30094,66667;24624,66667;6806;3988,666667;61801,33333;3119,666667;13354,66667;0;15955,33333;45436,66667;466219;190074;15042366;1351505;18,66666667;0;15;4;4;1;24;0;0;3,666666667;11;1,333333333;2,666666667;3,333333333;0,666666667;0,333333333;0;8,666666667;14,33333333;373936;101905;454001;79710,2;89062;87362,66667;621073,8667;1721914,333;1154988;13253594,33;1438451,167;13253594,33;13253594,33;0;13798092;101636,6667;14650948,67
1228722;473;473;5;2009;0;1302240;322438;0;0;13915;0;0;500;3635;28674;9707;406;205695;0;0;0;0;59906;171707;76196;13108397;979802;13;0;13;0;0;0;13;0;0;1;12;0;0;0;0;0;0;1;12;171707;41109;212816;30927,32;0;0;243743,32;234973;158063;11988084;196518;11988084;11988084;0;12389701;0;12671285
1228726;473;473;5;2008;0;1264849;300765;0;0;18506;0;0;36287;31171;86911;42001;23167;27111;0;35611;0;0;0;230671;80817;10749618;964084;13;0;13;0;0;0;13;0;0;2;11;0;0;0;0;0;0;2;11;230671;44781;275452;31074,96;0;0;306526,96;135623;156145;9666696;145884;9666696;9666696;0;10000794;0;10338235
1228728;466;466-469;14;2014;0;14612608;1190417;3245;0;160501;0;195110;350764;116723;16865;77032;923;196200;0;11863;0;0;61191;518342;162823;402837300;13422191;4;0;4;0;0;0;4;0;0;2;2;0;0;0;0;0;0;2;2;518342;44342;562684;99097,72;0;0;661781,72;63327250;12468355;388232538;37897802,5;388232538;388232538;0;390280519;20092834;411203369
